,artist,type,country,id,followers,imgUrl,genres,popularity
1025,Norlie & KKV,group,SE,2u8P7EawurNYoIzRtr5Knk,406575,https://i.scdn.co/image/ab6761610000e5eb67ef6ddda7fe9f332a377dfe,"swedish idol pop,swedish pop,",56
1026,AK Ausserkontrolle,person,DE,07SFzTMeYf5P8Rd32a9Zzw,800016,https://i.scdn.co/image/ab6761610000e5eb6f1725ef698f5f3e23ebd928,"german hip hop,",71
1027,Sagopa Kajmer,person,TR,1KXTegXtnCPKXjRaX1llcD,3369215,https://i.scdn.co/image/ab6761610000e5eb6eb76d24f4d5055fbf2642c3,"turkish hip hop,turkish trap,",69
1028,Matthew Koma,person,US,1mU61l2mcjEFraXZLpvVMo,102035,https://i.scdn.co/image/ab6761610000e5eb5cc1a15a2076ba8e4d339c1e,"pop edm,",59
1029,Jamule,person,DE,4sVieJlKgpZ2k9ESNS5IdN,302185,https://i.scdn.co/image/ab6761610000e5eb20cb6947c1608d33bf6f50c7,"german hip hop,",69
1030,Hungria Hip Hop,person,BR,0vLuOi2k62sHujIfplInlK,8600553,https://i.scdn.co/image/ab6761610000e5eb2f3d9f0ce9b8458aee363966,"brazilian hip hop,rap df,trap brasileiro,",73
1031,Lagum,group,BR,5D56dZmhE9DgT01XixdHiD,857558,https://i.scdn.co/image/ab6761610000e5ebf01e81c4fc288cd1016ed7de,"belo horizonte indie,nova mpb,",68
1032,Alexis y Fido,group,PR,7tU1VKOuxiNZwBZC6RHidA,4954576,https://i.scdn.co/image/ab6761610000e5eb85a7dcb7677105c17a6c67e3,"latin hip hop,reggaeton,reggaeton flow,urbano latino,",66
1033,Bob do Contra,group,US,4DITWCDQL8b3VZTBYpNDR9,16548,https://i.scdn.co/image/ab6761610000e5ebbbc45031c56a84914bd20468,"brazilian hip hop,",60
1034,50 Cent,person,US,3q7HBObVc0L8jNeTe5Gofh,10511457,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,",85
1035,ChocQuibTown,group,CO,6tkyhGe9hGI3Lcfo4gVh6Z,656805,https://i.scdn.co/image/ab6761610000e5eb271d08d5b2a06315a3934fa6,"colombian hip hop,colombian pop,colombian rock,latin alternative,latin pop,reggaeton colombiano,salsa choke,tropical,",57
1036,Nea,,,69Etpls5a2aATUkB6NInTY,415011,https://i.scdn.co/image/64c9dc6ec27ac6d8b7e8dcc4058b0e7e6a2190a5,"country,country road,country rock,",49
1037,Red Velvet,group,KR,1z4g3DjTBBZKhvAroFlhOM,8202883,https://i.scdn.co/image/ab6761610000e5eb5bf330a57b9dcffd8f7b2c14,"k-pop,k-pop girl group,",75
1038,The Pogues,group,GB,2wzMOQwNT6ZvVB4amvhFAH,468103,https://i.scdn.co/image/066e909db6281a424881f7eb1fd11248050ed390,"celtic,celtic punk,celtic rock,folk punk,irish folk,punk,",62
1039,Kirsty MacColl,person,GB,6UlNIFEuWlBqb4TvlVCekq,98586,https://i.scdn.co/image/ab6761610000e5eb90e2c409987c4ff1296a2c90,"classic uk pop,new wave pop,pop rock,",51
1040,Ysy A,person,AR,2qWK8K2Jfh67UqtwY8tCW6,1742162,https://i.scdn.co/image/ab6761610000e5ebbd46fd5bcaf4b0042a5b881d,"argentine hip hop,trap argentino,",75
1041,Jireel,person,SE,2EWsHDexsSInArfFkhA2i6,81620,https://i.scdn.co/image/ab6761610000e5eb00192d0a1f3ab06c7355b9a0,"swedish drill,swedish hip hop,swedish pop,swedish reggae,swedish trap,swedish trap pop,",59
1042,King Princess,person,US,6beUvFUlKliUYJdLOXNj9C,1682008,https://i.scdn.co/image/ab6761610000e5ebdced725bdaf4014fdf5c3238,"alt z,art pop,electropop,indie pop,indie poptimism,nyc pop,pop,",62
1043,Ant Saunders,person,,4jpsw9CQS439N0B7SecMgf,85207,https://i.scdn.co/image/ab6761610000e5ebe12cd95b25e98e9eb586b730,"chill r&b,pop,",52
1044,Jairzinho,,,4owt1GWUqAh4gsXT13roop,78997,https://i.scdn.co/image/ab6761610000e5eba72896195a7b6e9af5a44873,"dutch hip hop,dutch pop,dutch rap pop,",56
1045,ItaloBrothers,group,DE,5nkYRuiIHg2xXHFC8bfosJ,402118,https://i.scdn.co/image/ab6761610000e5eb254aaec7b69659005625b0f9,"dance pop,eurodance,europop,hands up,italo dance,pop dance,",64
1046,Filatov & Karas,group,,5NW2uPFatEKjZQ5gpWD8HO,94121,https://i.scdn.co/image/ab6761610000e5ebe9558acbfe9ba1f947c9ecdb,"russian dance,russian edm,russian pop,",57
1047,Soda Stereo,group,AR,7An4yvF7hDYDolN4m5zKBp,7601498,https://i.scdn.co/image/ab6761610000e5eb4a6d2f5e161c011cdb9cef69,"argentine rock,latin alternative,latin rock,post-punk argentina,rock en espanol,ska argentino,",76
1048,Zeynep Bastık,person,TR,1mpOD8ZwHnbsryIuXWq0R1,1834574,https://i.scdn.co/image/ab6761610000e5eba45ccb59fe03d5a2c9527554,"turkish pop,",66
1049,Dreamville,group,,1iNqsUDUraNWrj00bqssQG,509528,https://i.scdn.co/image/ab6761610000e5eb080d11275f15655a11b2610d,"hip hop,rap,",74
1050,D-Block Europe,group,,5VadK1havLhK1OpKYsXv9y,1022836,https://i.scdn.co/image/ab6761610000e5eb83c7d85b9ccca128930dd84d,"melodic drill,uk hip hop,",75
1051,Afro Bros,group,,3wtMPMvPtiFylbnNXF6CAj,51746,https://i.scdn.co/image/ab6761610000e5eb441af3889ef02a42b45bf309,"basshall,dutch hip hop,dutch house,dutch rap pop,",56
1052,NODE,group,IT,7JPL3e4Dihj4HqwMU1RIZH,578,https://i.scdn.co/image/ab67616d0000b273d58e26990dbb4489494d33bc,,28
1053,Christian Daniel,person,PR,2fC8dVxeS2bsfIDvFj1M4V,80453,https://i.scdn.co/image/ab6761610000e5ebfbeeda33c888b90e703dca19,"latin arena pop,puerto rican pop,",53
1054,Blanco Brown,person,US,3yzRiNMZdTsSUgplcyYZ4i,140448,https://i.scdn.co/image/ab6761610000e5eb3afc1e08c8edd246318bbe01,"black americana,country rap,",60
1055,Calibre 50,group,MX,4jogXSSvlyMkODGSZ2wc2P,9754618,https://i.scdn.co/image/ab6761610000e5eb59816a7f5fa4cfa3170ca1f3,"musica mexicana,",78
1056,Miss Li,person,SE,1FdwVX3yL8ITuRnTZxetsA,125257,https://i.scdn.co/image/86eafa446e2216fa1b40c59a634a3a8c3718b5c0,"acoustic blues,american folk revival,appalachian folk,blues,country blues,delta blues,folk,piedmont blues,traditional blues,traditional folk,",43
1057,Lele Pons,person,VE,6i3DxIlAqnDkwELLw4aVrx,1309223,https://i.scdn.co/image/ab6761610000e5eb99cbf685383bb1d6db59b056,"latin pop,latin viral pop,viral pop,",63
1058,Giggs,person,GB,3S0tlB4fE7ChxI2pWz8Xip,448211,https://i.scdn.co/image/ab6761610000e5ebc9076afac5293e3106c008e7,"grime,london rap,uk alternative hip hop,uk hip hop,",63
1059,Ali B,person,NL,6hfwwpXqZPRC9CsKI7qtv1,1274998,https://i.scdn.co/image/ab6761610000e5eb02f21536c1a061577538597b,"etherpop,pop,r&b,",69
1060,Monty,person,FR,1Wnfj5qZsp8nPsGBBRRa4W,16490,https://i.scdn.co/image/ab6761610000e5eb0448757770fd580d104eca02,,58
1061,Şehinşah,person,TR,0FUsrstJwmg4WVHQMTYuUA,1289485,https://i.scdn.co/image/ab6761610000e5eb4322c5b6d508a5bda2582df9,"new school turkce rap,turkish hip hop,turkish trap,",63
1062,Ayo & Teo,group,,27mFvqQj8KpjmdKIqcw1mG,893612,https://i.scdn.co/image/ab6761610000e5ebde4dc0530b5f7d0401be8cd3,"social media pop,trap,viral rap,",59
1063,Rachel Platten,person,US,3QLIkT4rD2FMusaqmkepbq,860616,https://i.scdn.co/image/ab6761610000e5eb5e171f4ceedf185b22e464bf,"dance pop,neo mellow,pop,pop rock,post-teen pop,viral pop,",64
1064,Zoé,group,MX,63FIRo90iuMjz2byQS6nmz,18514,https://i.scdn.co/image/ab6761610000e5ebcd2930005af88bf02334d6e5,"cali rap,westcoast flow,",57
1065,Kodaline,group,IE,4BxCuXFJrSWGi1KHcVqaU4,2831262,https://i.scdn.co/image/ab6761610000e5eb0b99560e4162fe239ac6d3ba,"irish pop,pop,pop rock,",71
1066,Sebastian Ingrosso,person,SE,6hyMWrxGBsOx6sWcVj1DqP,954132,https://i.scdn.co/image/ab6761610000e5eb0ddf983126c8dadd64163664,"edm,electro house,pop dance,progressive electro house,progressive house,",64
1067,Kenny Man,,PA,6SGvRyZuaSuWmP6IWUKpGf,324524,https://i.scdn.co/image/ab6761610000e5eb0b6e2da7a8c8ad8adf5c747a,"panamanian pop,",51
1068,Dvicio,group,,2KxjMGXFgX1vt9grpbD3xI,1127309,https://i.scdn.co/image/ab6761610000e5ebf200f3431af03c6dc230d806,"latin arena pop,latin pop,latin viral pop,spanish pop,",61
1069,Cauty,person,PR,2QUvtLq6oQaX0LNsYY2fas,1001925,https://i.scdn.co/image/ab6761610000e5eb1000a4efd1e81a960af7cbd1,"dominican pop,perreo,reggaeton,reggaeton flow,trap latino,urbano latino,urbano mexicano,",61
1070,Diego & Arnaldo,group,BR,0CrGLmfVKzk9rAyiNb91ft,1265600,https://i.scdn.co/image/ab6761610000e5eb89e984551ea085e9dc561eb2,"forro,sertanejo,sertanejo pop,sertanejo universitario,",58
1071,Mikael Gabriel,person,FI,79Pc4RR5E625J7dK543jDw,127030,https://i.scdn.co/image/ab6761610000e5ebe2efa03919bdff270258a730,"finnish dance pop,finnish hip hop,finnish pop,",52
1072,Tori Kelly,person,US,1vSN1fsvrzpbttOYGsliDr,2102426,https://i.scdn.co/image/ab6761610000e5eb5211314fc3379104442b7c32,"dance pop,pop,post-teen pop,",68
1073,Headie One,person,GB,6UCQYrcJ6wab6gnQ89OJFh,478131,https://i.scdn.co/image/ab6761610000e5ebd3fce50e0b471204668bd89a,"uk hip hop,",71
1074,Håkan Hellström,person,SE,3H7Ez7cwaYw4L3ELy4v3Lc,276289,https://i.scdn.co/image/ab6761610000e5eb8214aaa3d4d5d9e028684c98,"classic swedish pop,gothenburg indie,swedish indie rock,swedish pop,",62
1075,Yellow Claw,group,NL,47z7ZrgFoBvVpCnElCE3Zh,1031937,https://i.scdn.co/image/ab6761610000e5eb1f7087702689d93f080e9dcb,"bass trap,edm,electro house,electronic trap,pop dance,",65
1076,Joel Corry,person,,6DgP9otnZw5z6daOntINxp,332479,https://i.scdn.co/image/ab6761610000e5eb4b63915315ce1470324d31b0,"dance pop,edm,pop,pop dance,tropical house,uk dance,",77
1077,JENNIE,,FI,250b0Wlc5Vk0CoUsaCY84M,3123085,https://i.scdn.co/image/ab6761610000e5ebc2c8185fc0902b43e35f671f,"k-pop,",63
1078,Riton,person,GB,7i9j813KFoSBMldGqlh2Z1,109166,https://i.scdn.co/image/ab6761610000e5eb43b270773d180b196f8cf7ad,"dance pop,edm,house,pop dance,tropical house,uk dance,",69
1079,Oik,person,ID,1MicVtcHS3vuNVCrd1un7s,349178,https://i.scdn.co/image/ab6761610000e5ebb004c76f231f26f0673571b1,"greek pop,",57
1080,Kubi Producent,person,PL,0WDJa0qnagyOnMaiD26wht,193776,https://i.scdn.co/image/ab6761610000e5eb1f9838c5bdf4582d753c5951,"polish hip hop,polish trap,",64
1081,Elle King,person,US,3bhu7P5PfngueRHiB9hjcx,544398,https://i.scdn.co/image/ab6761610000e5ebeb10fbbb4022e3a804e6ecb2,"contemporary country,modern blues rock,",68
1082,Smokepurpp,person,,21dooacK2WGBB5amYvKyfM,2443767,https://i.scdn.co/image/ab6761610000e5eb7caf23154583969c7482e0ec,"dark trap,melodic rap,miami hip hop,rap,southern hip hop,trap,underground hip hop,vapor trap,viral rap,",65
1083,Dimitri Vegas,person,BE,73jBynjsVtofjRpdpRAJGk,3331713,https://i.scdn.co/image/ab6761610000e5eb83ea49177cdd404c1107b56c,"belgian dance,belgian edm,big room,dance pop,edm,electro house,pop dance,progressive electro house,tropical house,",72
1084,FP do Trem Bala,group,BR,5hPHLE5ssifxHX5bhK8iXR,331942,https://i.scdn.co/image/ab6761610000e5ebb710c95db336e05a781bcdda,"funk carioca,funk rj,",50
1085,R. Kelly,person,,2mxe0TnaNL039ysAj51xPQ,2504312,https://i.scdn.co/image/b81390065f0c65c26270a4ca1d2ceae3e30efed6,,69
1086,Elvis Presley,person,US,43ZHCT0cAZBISjO8DG9PnE,8017754,https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c,"rock-and-roll,rockabilly,",81
1087,Imany,person,FR,74eY8wbrhhVD7pACbBHwHw,266309,https://i.scdn.co/image/ab6761610000e5eb5e05bc9449320ec436001490,"french indie pop,",58
1088,PK Delas,person,,6gqBZ0kAjgVLsZQKkHcaB3,69646,https://i.scdn.co/image/ab6761610000e5ebe644617ecd5c73cca5690b3d,"funk 150 bpm,funk carioca,",52
1089,will.i.am,person,US,085pc2PYOi8bGKj0PNjekA,3978332,https://i.scdn.co/image/ab6761610000e5ebc9ab8da6f7a3ce02f0b16fd8,"dance pop,pop,pop rap,post-teen pop,",75
1090,Neo Pistea,person,,01m2XZ7m7rAz6KY3scTdaV,1086826,https://i.scdn.co/image/ab6761610000e5ebda2dba56139186c53d0f088e,"argentine hip hop,trap argentino,",64
1091,Haikaiss,group,,53iGNetIf91uZx4Jb54cgb,2162059,https://i.scdn.co/image/ab6761610000e5eb54f45d9b71b085d659f4663c,"brazilian hip hop,",57
1092,Marco Borsato,person,NL,3D2GUXbtlL3r2d5HJEnsFD,715574,https://i.scdn.co/image/ab6761610000e5eb23f01efae69afc0fc67c3689,"dutch cabaret,dutch pop,dutch rock,",57
1093,Lorenzo,person,FR,7tm9Tuc70geXOOyKhtZHIj,92435,https://i.scdn.co/image/ab6761610000e5ebdbf677efa21e32314dc976fb,"bass house,deep groove house,edm,electro house,house,",63
1094,Nayt,,,7tmTvmqgTBcX88ZrSHByrD,482859,https://i.scdn.co/image/ab6761610000e5eb11160a62acda59a655e944be,"italian hip hop,",61
1095,Bacilos,group,US,1mux8L6xg2Cmrc7k0wQczl,1648407,https://i.scdn.co/image/ab6761610000e5eb45efa7a34a7e48ec94c7c2a1,"colombian pop,latin pop,rock en espanol,tropical,",70
1096,Young M.A,person,US,7LvoDJUNGnOrPdGRzVtOJ9,1365163,https://i.scdn.co/image/ab6761610000e5eb9eacaaddd645e7bc1c5c7ea3,"alternative r&b,lgbtq+ hip hop,nyc rap,pop rap,rap,trap,viral rap,",63
1097,Elodie,group,BE,2uIT3eIsFOjiwUoDJvNzbD,145,https://i.scdn.co/image/ab67616d0000b273c6b23a6dec615808b2ebec97,,43
1098,Naps,person,FR,2LMpOU6ionXrHYB3XoYow0,25,https://i.scdn.co/image/ab67616d0000b2735f8cacaae300f1880dda9a13,,42
1099,MellemFingaMuzik,,,6aAQxKW3u9K01sGfdMm5DD,41313,https://i.scdn.co/image/ab6761610000e5eb0b8b04f2389d2bea05a62631,"danish hip hop,danish pop,",48
1100,Sleepy Tom,person,,03Tk5nZMEoqaWZOXoiN7Km,6764,https://i.scdn.co/image/ab6761610000e5ebb3a05f7d9f36fa4d6903de32,,58
1101,Snova,person,DO,5oOyEfGd8NxAKA41zGQhoj,1423,https://i.scdn.co/image/ab6761610000e5eb75937375fce2de2f669052cf,,45
1102,Pietro Lombardi,person,DE,387fj6TuPJ3y2H8ViAm6r0,466414,https://i.scdn.co/image/ab6761610000e5ebf1811a73e114ca9d8d7700fe,"german pop,",57
1103,Era Istrefi,person,XK,4poL7YCSkG7kMnWjAdDU91,132993,https://i.scdn.co/image/ab6761610000e5ebf15c7a0db4bab36f5143308c,"albanian hip hop,albanian pop,kosovan pop,",58
1104,Samir & Viktor,group,SE,4SR9oxWziAoPR4kTrekBi6,163877,https://i.scdn.co/image/ab6761610000e5ebf665082b9db3334e0b344f2a,"europop,swedish pop,",43
1105,Ceza,person,TR,28Qbi9jTj2eej21P2mImZI,3294842,https://i.scdn.co/image/ab6761610000e5eb9ed525f0409d6c33ac66c81d,"azeri rap,turkish hip hop,",63
1106,Los Enanitos Verdes,group,AR,4TK1gDgb7QKoPFlzRrBRgR,3535272,https://i.scdn.co/image/0a44319db623b112c3fddca7a1ef88b5756265cd,"argentine rock,latin alternative,latin pop,latin rock,mexican pop,rock en espanol,ska argentino,",74
1107,Sheila On 7,group,ID,6q87vizIEdEN4NvlR6mjfT,5929208,https://i.scdn.co/image/ab67616d0000b27354270208627aa8061a8abe21,"indonesian alternative rock,indonesian pop,",72
1108,Ray Dalton,person,,4e0nWw2r4BoQSKPQ2zpU13,45881,https://i.scdn.co/image/ab6761610000e5eb761f04a794923fde50fcb9fb,,76
1109,Poke,group,,6goK4KMSdP4A8lw8jk4ADk,252540,https://i.scdn.co/image/ab6761610000e5eb6eeeda2a79c65f45ed9f80b8,"cartoon,otacore,",56
1110,Szpaku,person,PL,0Wi2fADbhwXlPUWxBmzo99,721459,https://i.scdn.co/image/ab6761610000e5eb41e84e6ccc2ce15c2f24601e,"polish hip hop,",67
1111,Katastrofe,,,48XeauxB5rhLPXPtACuuUR,72395,https://i.scdn.co/image/ab6761610000e5ebd11bcba4a3a12514c9dc8a42,"norwegian pop,",50
1112,Kiesza,person,CA,4zxvC7CRGvggq9EWXOpwAo,290477,https://i.scdn.co/image/ab6761610000e5eb52c8267908e211763ff8acb7,"electropop,pop edm,",58
1113,Travis Barker,person,US,4exLIFE8sISLr28sqG1qNX,413393,https://i.scdn.co/image/ab6761610000e5eb217f81a86110ebc7c0e43fb3,"rap rock,",72
1114,Shakin' Stevens,person,GB,0wi4yTYlGtEnbGo4ltZTib,126047,https://i.scdn.co/image/ab6761610000e5ebffab245f7c7e801d718efba7,"classic uk pop,europop,new wave pop,rock-and-roll,rockabilly,soft rock,",55
1115,Moha La Squale,,,4vtz0m60CCrcsQmqDunDIR,1749966,https://i.scdn.co/image/ab6761610000e5eb9d5d6befc53933451ba415d8,"french hip hop,pop urbaine,rap francais,",60
1116,Hindia,person,ID,51kyrUsAVqUBcoDEMFkX12,1719283,https://i.scdn.co/image/ab6761610000e5eb3d0a826451afe06e2c3d4561,,71
1117,G.E.M.,person,HK,7aRC4L63dBn3CiLDuWaLSI,2296410,https://i.scdn.co/image/ab6761610000e5ebc4110baafe82aad8ed0fbfe8,"mandopop,",66
1118,Dhvani Bhanushali,person,IN,1OPqAyxsQc8mcRmoNBAnVk,3686466,https://i.scdn.co/image/ab6761610000e5eb163a20ead4e7e7cb08df8567,"desi pop,modern bollywood,",71
1119,KIDS SEE GHOSTS,group,US,2hPgGN4uhvXAxiXQBIXOmE,908959,https://i.scdn.co/image/ab6761610000e5eb22c693c66a5494d88194d543,"hip hop,rap,",62
1120,Gabriel Diniz,person,BR,3WQ1s2QFvL6crxBvrVhwzj,1766876,https://i.scdn.co/image/ab6761610000e5ebf5fa8b3959e0520846166529,"forro,sertanejo pop,",50
1121,Rvfv,,,2CCgb0KApjfQDuTppovpf8,406634,https://i.scdn.co/image/ab6761610000e5eba165705135f41a10e651e0a3,"drill espanol,flamenco urbano,urbano espanol,urbano latino,",73
1122,Residente,person,PR,5GcWBUX00IPuWVGMIRK1sS,1210181,https://i.scdn.co/image/ab6761610000e5ebd51bfc13658dc0d8a2af46b3,"venezuelan hip hop,",63
1123,Ernia,person,IT,3fhMfkPPzksWuw0hEm4ldm,797978,https://i.scdn.co/image/ab6761610000e5ebfc9ae482b4fdedc7210d5ff2,"italian hip hop,italian pop,milan indie,",72
1124,Bobby Shmurda,person,,34Y0ldeyUv7jBvukWOGASO,1417975,https://i.scdn.co/image/ab6761610000e5ebee12e6771607433caee705a3,"nyc rap,pop rap,rap,southern hip hop,trap,",61
1125,Loren Allred,person,US,0LyOADBjj28cbvJWTXUEGA,131037,https://i.scdn.co/image/ab6761610000e5eb52ce32c6078151d2b18e9a12,"deep talent show,hollywood,movie tunes,",61
1126,The Police,group,GB,5NGO30tJxFlKixkPSgXcFE,5380821,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,"album rock,classic rock,mellow gold,permanent wave,rock,",77
1127,Sivas,person,DK,3W7YeaPmcpi1UFutTF49kx,60602,https://i.scdn.co/image/ab6761610000e5eb53aa4535332c44161d42820d,"danish hip hop,danish pop,",54
1128,Daryl Hall & John Oates,group,US,77tT1kLj6mCWtFNqiOmP9H,2057987,https://i.scdn.co/image/ab6761610000e5ebae81417d966e209b735b1160,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock,",73
1129,Damas Gratis,group,AR,3YeBTR1Q1rUxKguz4jP6UV,1970250,https://i.scdn.co/image/ab6761610000e5ebc70889d72b4f7d8b8687ac21,"cumbia 420,cumbia villera,",68
1130,Mala Rodríguez,person,ES,3Ces1OJeGOVGcUB0wPaPXJ,518615,https://i.scdn.co/image/ab6761610000e5eb5296ee9862de29ee24a1276f,"latin alternative,latin hip hop,rap latina,spanish hip hop,",58
1131,SANNI,person,FI,4KbUzTS1NC8GHIe9LkwIPS,11386,https://i.scdn.co/image/ab6761610000e5eb964bd9c3deeeee4590aa94d0,,39
1132,DrefQuila,,,5pughe5rcsOq3GF0utMOs5,1024485,https://i.scdn.co/image/ab6761610000e5eb3a2af43642bb334ea30f0487,"reggaeton chileno,trap chileno,urbano chileno,urbano latino,",63
1133,Cynthia Luz,person,,0QHGCPmM4UgeNvrNPntSlu,1058438,https://i.scdn.co/image/ab6761610000e5ebcd39198ca9b28f0eef13e4bb,"brazilian hip hop,r&b brasileiro,rap feminino nacional,",63
1134,estrad,group,FR,2tndYCXQneCV4jtoWRwVpz,122345,https://i.scdn.co/image/ab6761610000e5eba084e633ac4eba52c7998e79,"covertronica,deep house,deep pop edm,edm,new french touch,pop dance,pop edm,swedish tropical house,tropical house,",66
1135,João Neto & Frederico,group,BR,2FrLTuXGuFDzQsjKidB03W,3463402,https://i.scdn.co/image/ab6761610000e5ebb03335b5bb9d31e333bd5371,"sertanejo,sertanejo pop,sertanejo universitario,",58
1136,Rammstein,group,DE,6wWVKhxIU2cEi0K81v7HvP,7871394,https://i.scdn.co/image/ab6761610000e5ebd8376ce81f532aa5aeec96a1,"alternative metal,german metal,industrial,industrial metal,industrial rock,neue deutsche harte,",81
1137,Summer Walker,person,US,57LYzLEk2LcFghVwuWbcuS,4782500,https://i.scdn.co/image/ab6761610000e5eb4714179bf23941c0aec4b474,"pop,r&b,",82
1138,White 2115,person,,4nPxrGG7k7aEKmNLsfX4cd,1023592,https://i.scdn.co/image/ab6761610000e5eb8c557a6da999d68fec818f79,"polish trap,",74
1139,Wale,person,US,67nwj3Y5sZQLl72VNUHEYE,4119305,https://i.scdn.co/image/ab6761610000e5eb0e1f90bdff70c339838dcf90,"gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,",72
1140,Hilltop Hoods,group,AU,7dlqUnjoF2U2DkNDMhcgG4,817274,https://i.scdn.co/image/ab6761610000e5eb72170d3535fd7a7f24e3a290,"australian hip hop,australian pop,pop rap,",64
1141,Famke Louise,person,NL,4Dm1MX4VPbtLssAQeBhHFo,181859,https://i.scdn.co/image/ab6761610000e5eb68e30c7133cae5b53e482052,"dutch hip hop,dutch pop,dutch rap pop,",45
1142,Huncho Jack,group,,6extd4B6hl8VTmnlhpl2bY,1097022,https://i.scdn.co/image/ab67616d0000b273631973893e94d01cfcdf0e5e,"hip hop,melodic rap,pop rap,rap,southern hip hop,trap,",61
1143,Marcus & Martinus,group,NO,3N4FiTxpPQRsrihmTMN349,618343,https://i.scdn.co/image/ab6761610000e5eba074c55b05209602f201132c,"mgpjr,norwegian pop,",62
1144,Vice,person,,4PPoI9LuYeFX8V674Z1R6l,8658045,https://i.scdn.co/image/ab6761610000e5eb124d1d79d7838c9dd095f9e6,"mariachi,ranchera,",78
1145,Leiva,person,ES,5Hsv8dUHHOdnn72q4XIVz7,667007,https://i.scdn.co/image/ab6761610000e5eb52a11e3ff6141b14a5858860,"latin arena pop,spanish pop,spanish rock,",66
1146,Vula,person,GB,6YqhcZlSE8ugUcmoHLw9gz,2221,https://i.scdn.co/image/ab6761610000e5eb2c93cf2a65dea25e77931f3f,,56
1147,Lerica,group,ES,4d3kmfoZBTuUPSUjgP45uo,76791,https://i.scdn.co/image/ab6761610000e5eb26e33495a254c482b99a500f,"latin pop,spanish pop,",61
1148,ONE OK ROCK,group,JP,7k73EtZwoPs516ZxE72KsO,4839119,https://i.scdn.co/image/ab6761610000e5eb4900a06db4e96dd1444300d4,"j-pop,j-poprock,j-rock,japanese emo,visual kei,",72
1149,Humberto & Ronaldo,group,BR,1zEo6Fk1iaaOYFlFPBHCFn,1601377,https://i.scdn.co/image/ab6761610000e5eb3d252a6fc593e8aebe5fddf8,"forro,sertanejo,sertanejo pop,sertanejo universitario,",60
1150,HUGEL,person,FR,5PlfkPxwCpRRWQJBxCa0By,116430,https://i.scdn.co/image/ab6761610000e5eb9227624140cecd6134950a09,"deep house,",70
1151,Marco Mengoni,person,IT,3xGlLcG9CUrs5MvFkSLOS5,1646815,https://i.scdn.co/image/ab6761610000e5ebd9b85946fe5d8b6a833e9a0e,"italian adult pop,italian pop,",72
1152,Rennan da Penha,person,BR,7ecRwFks8F2vYad383BkKf,167108,https://i.scdn.co/image/ab6761610000e5eba04bb2a8e938e4c0ed012d4f,"funk 150 bpm,funk carioca,funk rj,",54
1153,Pentatonix,group,US,26AHtbjWKiwYzsoGoUZq53,3547103,https://i.scdn.co/image/ab6761610000e5eb1723d33e6837b553b2e512c1,"a cappella,",67
1154,Zayion McCall,person,,5AsWcQXw4RJFRWBbwa0ti0,10129,https://i.scdn.co/image/ab6761610000e5eb45b60ca950d67ba4c281155d,,43
1155,Zay Hilfigerrr,person,,7nKeLE1toRtW4M279iS26h,62625,https://i.scdn.co/image/ab6761610000e5ebf7550f0fd384a38a3c9a6200,,43
1156,Mister V,person,FR,5qisLjDrKoHMI9zOK2hfzs,532991,https://i.scdn.co/image/ab6761610000e5eb9ec1b8ac3dec9cdc603248c8,"french hip hop,pop urbaine,rap francais,",60
1157,PNAU,group,AU,6n28c9qs9hNGriNa72b26u,202811,https://i.scdn.co/image/ab6761610000e5eb7211732c945e492c8f8c68cc,"alternative dance,aussietronica,australian dance,australian electropop,edm,",76
1158,Poo Bear,person,US,3JXpwnHbLvXxY99EuXqFPX,45750,https://i.scdn.co/image/ab6761610000e5ebb9fa31118049c7b4dff2076a,"pop r&b,",59
1159,Pepe Aguilar,person,US,03Yb3iBy9GCifXiATEFcit,4061158,https://i.scdn.co/image/ab6761610000e5eb6b204aa054bc0ce378462976,"latin talent show,mariachi,ranchera,",72
1160,Thiago Brava,person,BR,1LGh5vyaoQP9bgTwLSMTyW,1918748,https://i.scdn.co/image/ab6761610000e5ebea8f02d2c4ee4e7b16c159d8,"arrocha,funk carioca,sertanejo pop,sertanejo universitario,",55
1161,Alessandra Amoroso,person,IT,2pjb5ffSoVTr5lRYQXlnPu,1444863,https://i.scdn.co/image/ab6761610000e5eba5d4faa214454ae509452f47,"italian adult pop,italian pop,italian pop rock,",60
1162,Mumford & Sons,group,GB,3gd8FJtBJtkRxdfbTu19U2,6453552,https://i.scdn.co/image/ab6761610000e5eb87ac264d392a72af95ca9fdb,"modern folk rock,stomp and holler,uk americana,",74
1163,Santaferia,group,,22QaKKmBIH3QiotuG30W3o,1131639,https://i.scdn.co/image/ab6761610000e5eb6eb05b1dc7314a6364c9eda4,"cumbia chilena,",65
1164,Axwell,person,SE,2XnBwblw31dfGnspMIwgWz,2440930,https://i.scdn.co/image/ab6761610000e5eb9f6e5d736809c4cb40d59a7e,"dance pop,edm,electro house,pop,pop dance,pop rap,tropical house,",67
